NWCG_REPORTING_UNIT_NAME,FIRE_NAME,FIRE_YEAR,STAT_CAUSE_DESCR,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE
Allegheny National Forest,ROPER HOLLOW,2001,Equipment Use,B,41.92305556,-78.94666667,PA
Allegheny National Forest,RIM,2001,Smoking,C,41.84527778,-78.94888889,PA
Allegheny National Forest,GAMBAUGH,2001,Debris Burning,B,41.55194444,-78.86638889,PA
Allegheny National Forest,MINISTER OVERLOOK,2001,Campfire,B,41.62305556,-79.16055556,PA
Allegheny National Forest,GREASY OLD GOAT,2001,Campfire,B,41.62305556,-79.16194444,PA
Allegheny National Forest,GAMELAND #28,2001,Smoking,B,41.41555556,-78.92888889,PA
Allegheny National Forest,PARAFFIN,2002,Debris Burning,B,41.59666667,-79.10583333,PA
Allegheny National Forest,PIPELINE,2002,Miscellaneous,B,41.58083333,-78.85861111,PA
Allegheny National Forest,CO2,2002,Lightning,B,41.52694444,-78.91638889,PA
Allegheny National Forest,HIGH VOLTAGE,2002,Miscellaneous,B,41.48944444,-78.78555556,PA
Allegheny National Forest,FOX2,2004,Debris Burning,B,41.6725,-79.08861111,PA
Allegheny National Forest,CAMPFIRE,2003,Campfire,B,41.37277778,-79.11027778,PA
Allegheny National Forest,CHIEF,2004,Miscellaneous,B,41.67277778,-79.09444444,PA
Allegheny National Forest,POWERLINE,2004,Miscellaneous,B,41.86222222,-78.88027778,PA
Allegheny National Forest,FR 253,2003,Equipment Use,B,41.80305556,-79.12333333,PA
Allegheny National Forest,BUCKEYE,2003,Lightning,B,41.74916667,-79.27861111,PA
Allegheny National Forest,WELDBANK,2003,Arson,B,41.73416667,-79.10222222,PA
Allegheny National Forest,FR 235,2003,Equipment Use,B,41.51833333,-78.86138889,PA
Allegheny National Forest,ECLIPSE FIRE,2003,Miscellaneous,C,41.89861111,-78.89138889,PA
Allegheny National Forest,FR 726,2003,Miscellaneous,B,41.5625,-79.19916667,PA
Appalachian National Scenic Trail Historic Site,MINSI FIRE,1997,Miscellaneous,C,40.95925,-75.12985,PA
Appalachian National Scenic Trail Historic Site,WHISKEY RD,1999,Arson,C,40.12362,-77.10234,PA
Appalachian National Scenic Trail Historic Site,PETERS,1999,Campfire,A,40.39036,-76.99826999999999,PA
Delaware Water Gap National Recreation Area,CONASHAUGH,1992,Miscellaneous,A,41.276007,-74.854,PA
Delaware Water Gap National Recreation Area,HACKERSFAL,1992,Debris Burning,A,41.300017,-74.837,PA
Delaware Water Gap National Recreation Area,LAKELENAPE,1992,Campfire,A,40.966795,-75.133,PA
Delaware Water Gap National Recreation Area,BENSLEY,1993,Arson,A,41.161382,-74.93,PA
Delaware Water Gap National Recreation Area,UPPERFALLS,1993,Campfire,A,41.216795,-74.883,PA
Delaware Water Gap National Recreation Area,CONASHAUGH,1994,Arson,B,41.266794,-74.866,PA
Delaware Water Gap National Recreation Area,EDWARD,1994,Arson,B,41.266794,-74.866,PA
Delaware Water Gap National Recreation Area,CHESTNUT,1994,Arson,B,41.183395000000004,-74.883,PA
Delaware Water Gap National Recreation Area,PEEC,1994,Arson,A,41.172522,-74.91199999999999,PA
Delaware Water Gap National Recreation Area,SHALEPIT,1994,Arson,A,41.133395,-74.95,PA
Delaware Water Gap National Recreation Area,RIVERBEACH,1994,Debris Burning,B,41.350094,-74.75,PA
Delaware Water Gap National Recreation Area,DOUBLE D,1994,Lightning,A,41.150095,-74.9,PA
Delaware Water Gap National Recreation Area,SKYSEDGE,1994,Lightning,B,41.200095000000005,-74.866,PA
Delaware Water Gap National Recreation Area,OVERLOOK,1994,Campfire,B,40.983395,-75.133,PA
Delaware Water Gap National Recreation Area,CHUCK'S,1995,Campfire,A,40.958395,-75.141,PA
Delaware Water Gap National Recreation Area,JEWELL,1995,Smoking,B,40.945896000000005,-75.116,PA
Delaware Water Gap National Recreation Area,EYEGLASS,1995,Miscellaneous,B,41.015375,-75.094,PA
Delaware Water Gap National Recreation Area,BERNEY,1995,Smoking,B,41.259094,-74.89,PA
Delaware Water Gap National Recreation Area,HERBERTZ,1995,Smoking,A,41.220895,-74.87,PA
Delaware Water Gap National Recreation Area,CAMP,1995,Campfire,A,41.091796,-74.96600000000001,PA
Delaware Water Gap National Recreation Area,LAWLER RID,1995,Miscellaneous,B,41.200095000000005,-74.883,PA
Delaware Water Gap National Recreation Area,DOUBLE H,1996,Campfire,A,41.216795,-74.866,PA
Delaware Water Gap National Recreation Area,ROCCO,1996,Arson,A,41.233394,-74.875,PA
Delaware Water Gap National Recreation Area,FAWCETT,1996,Equipment Use,A,41.117296,-74.958,PA
Delaware Water Gap National Recreation Area,CUDDEBACK,1997,Arson,B,41.330094,-74.77199999999999,PA
Delaware Water Gap National Recreation Area,SCHMIDT,1998,Campfire,B,40.972895,-75.14699999999999,PA
Delaware Water Gap National Recreation Area,FARRINGER,1998,Campfire,A,41.231194,-74.893,PA
Delaware Water Gap National Recreation Area,BLISTER,1998,Lightning,A,40.966495,-75.133,PA
Delaware Water Gap National Recreation Area,POLEPOPPER,1998,Powerline,A,41.200095000000005,-74.866,PA
Delaware Water Gap National Recreation Area,HARLEN,1999,Debris Burning,C,41.273394,-74.86399999999999,PA
Delaware Water Gap National Recreation Area,SNYDER,1999,Debris Burning,E,41.300894,-74.817,PA
Delaware Water Gap National Recreation Area,SILVERROCK,1999,Miscellaneous,A,41.038396,-75.03399999999999,PA
Delaware Water Gap National Recreation Area,COLEMAN,1999,Arson,A,40.972895,-75.14699999999999,PA
Delaware Water Gap National Recreation Area,HIDDENLAKE,1999,Smoking,B,41.055396,-75.043,PA
Delaware Water Gap National Recreation Area,MILEPOST6,1999,Fireworks,A,41.132595,-74.942,PA
Delaware Water Gap National Recreation Area,MILEPOST 4,1999,Fireworks,B,41.123395,-74.969,PA
Delaware Water Gap National Recreation Area,CONTRACTOR,1999,Miscellaneous,A,41.168425,-74.92399999999999,PA
Delaware Water Gap National Recreation Area,BROSEY,1999,Arson,A,41.129295,-74.949,PA
Delaware Water Gap National Recreation Area,MILFORD RD,1999,Miscellaneous,A,41.120895000000004,-74.987,PA
Gettysburg National Military Park,HAYFIRE,1993,Railroad,A,39.8167,-77.2167,PA
Gettysburg National Military Park,BUTTERFIEL,1993,Railroad,B,39.8167,-77.2167,PA
Gettysburg National Military Park,COBEAN,1994,Railroad,A,39.8167,-77.2167,PA
Gettysburg National Military Park,ONE TREE,1994,Lightning,A,39.8167,-77.2167,PA
Steamtown National Historic Site,CAMPFIRE,1992,Campfire,A,41.407259,-75.670047,PA
Steamtown National Historic Site,HOBBY,1992,Railroad,B,41.407259,-75.670047,PA
Steamtown National Historic Site,Y,1992,Arson,B,41.407259,-75.670047,PA
Steamtown National Historic Site,WILL,1992,Railroad,A,41.407259,-75.670047,PA
Steamtown National Historic Site,SQUARE,1992,Railroad,A,41.407259,-75.670047,PA
Steamtown National Historic Site,CROSSING,1992,Railroad,A,41.407259,-75.670047,PA
Steamtown National Historic Site,NORTHSIDE,1992,Railroad,A,41.407259,-75.670047,PA
Steamtown National Historic Site,MP127,1993,Miscellaneous,B,41.407259,-75.670047,PA
Steamtown National Historic Site,WESTERN,1993,Railroad,A,41.407259,-75.670047,PA
Valley Forge National Historic Park,FISHERMANS,1992,Miscellaneous,B,40.100458,-75.446118,PA
Valley Forge National Historic Park,GREENHORN,1992,Smoking,A,40.100458,-75.446118,PA
Valley Forge National Historic Park,BRIDGEVIEW,1992,Miscellaneous,B,40.100458,-75.446118,PA
Valley Forge National Historic Park,OLD SNAG,1992,Miscellaneous,B,40.100458,-75.446118,PA
Valley Forge National Historic Park,MUHLENBURG,1993,Arson,A,40.100458,-75.446118,PA
Valley Forge National Historic Park,WASHINGTON,1993,Smoking,A,40.100458,-75.446118,PA
Valley Forge National Historic Park,TWENTYTWO,1993,Children,A,40.100458,-75.446118,PA
Valley Forge National Historic Park,TERRACE,1993,Children,A,40.100458,-75.446118,PA
Valley Forge National Historic Park,CATFISH,1993,Children,A,40.100458,-75.446118,PA
Valley Forge National Historic Park,TRIANGLE,1993,Children,A,40.1,-75.4333,PA
Valley Forge National Historic Park,KENEQUARRY,1993,Miscellaneous,B,40.1,-75.45,PA
Valley Forge National Historic Park,HAIRPIN,1994,Smoking,A,40.0833,-75.45,PA
Valley Forge National Historic Park,DEER,1995,Campfire,A,40.100458,-75.446118,PA
Valley Forge National Historic Park,HUNTINGTON,1995,Smoking,A,40.100458,-75.446118,PA
Valley Forge National Historic Park,RIVER,1995,Campfire,B,40.1,-75.45,PA
Valley Forge National Historic Park,CHRISTMAS,1996,Fireworks,B,40.1,-75.45,PA
Valley Forge National Historic Park,GEN WAYNE,1997,Miscellaneous,B,40.0833,-75.4639,PA
Valley Forge National Historic Park,ROCKET,1997,Fireworks,C,40.1,-75.45,PA
Valley Forge National Historic Park,TRAIL,1997,Miscellaneous,A,40.1,-75.45,PA
Valley Forge National Historic Park,NUDE,1998,Arson,B,40.1,-75.4306,PA
Valley Forge National Historic Park,RUSTYSPIKE,1999,Railroad,C,40.100458,-75.446118,PA
Delaware Water Gap National Recreation Area,CASTIMORE,2000,Miscellaneous,A,41.227094,-74.87899999999999,PA
Delaware Water Gap National Recreation Area,BUSHKILL,2001,Smoking,A,41.107896000000004,-74.983,PA
Delaware Water Gap National Recreation Area,FISHBUCKET,2001,Campfire,A,41.075696,-74.997,PA
Delaware Water Gap National Recreation Area,MICHAELS,2001,Arson,B,41.049796,-75.04899999999999,PA
Delaware Water Gap National Recreation Area,FIRECRACKE,2001,Fireworks,B,41.234007,-74.915,PA
Delaware Water Gap National Recreation Area,TROOPER,2001,Lightning,A,41.018196,-75.084,PA
Delaware Water Gap National Recreation Area,SANTOS,2001,Arson,A,41.331447,-74.773,PA
Delaware Water Gap National Recreation Area,CHILDSPARK,2001,Arson,A,41.237781,-74.917,PA
Delaware Water Gap National Recreation Area,PAYDAY,2002,Arson,B,41.263194,-74.85,PA
Delaware Water Gap National Recreation Area,HEREFIRST,2002,Arson,A,41.231194,-74.893,PA
Delaware Water Gap National Recreation Area,WIRE,2002,Powerline,A,41.313694,-74.801,PA
Delaware Water Gap National Recreation Area,HERESECOND,2002,Arson,A,41.231194,-74.893,PA
Delaware Water Gap National Recreation Area,TWO GIRL,2002,Arson,A,41.210095,-74.892,PA
Delaware Water Gap National Recreation Area,STUMP,2002,Arson,A,41.189295,-74.91199999999999,PA
Delaware Water Gap National Recreation Area,CEMETERY,2002,Arson,A,41.232894,-74.874,PA
Delaware Water Gap National Recreation Area,STUMP,2002,Lightning,A,41.302894,-74.824,PA
Delaware Water Gap National Recreation Area,ADELSTEIN,2002,Arson,B,41.113395000000004,-75.002,PA
Delaware Water Gap National Recreation Area,ARCING SIX,2003,Powerline,A,41.243394,-74.86399999999999,PA
Delaware Water Gap National Recreation Area,MAINTENANC,2004,Miscellaneous,A,41.040396,-75.03,PA
Delaware Water Gap National Recreation Area,JENNYSBACK,2004,Arson,A,41.208342,-74.891,PA
Delaware Water Gap National Recreation Area,JOHNNY,2005,Arson,B,41.221703000000005,-74.893,PA
Delaware Water Gap National Recreation Area,CHESTNUT,2005,Arson,B,41.195895,-74.893,PA
Delaware Water Gap National Recreation Area,FISHERMAN,2005,Miscellaneous,A,41.318394,-74.794,PA
Delaware Water Gap National Recreation Area,RUSH HOUR,2006,Equipment Use,A,41.231195,-74.866,PA
Delaware Water Gap National Recreation Area,RESORT POINT,2006,Miscellaneous,A,40.978395,-75.138,PA
Delaware Water Gap National Recreation Area,THE PERFECT FIRE,2006,Smoking,A,40.966996,-75.116,PA
Delaware Water Gap National Recreation Area,HACKERS,2007,Miscellaneous,A,41.3064,-74.8394,PA
Delaware Water Gap National Recreation Area,YELLOWPAGES,2007,Campfire,A,41.2217,-74.8886,PA
Delaware Water Gap National Recreation Area,OOPS,2007,Equipment Use,A,41.1694,-74.9153,PA
Delaware Water Gap National Recreation Area,HQ STUMP,2007,Lightning,A,41.07132,-75.01574000000001,PA
Delaware Water Gap National Recreation Area,MILE 19,2007,Equipment Use,B,41.2856,-74.8328,PA
Delaware Water Gap National Recreation Area,SUGAR MOUNTAIN,2008,Missing/Undefined,B,41.0911,-75.0294,PA
Delaware Water Gap National Recreation Area,BETTER LIVING,2008,Equipment Use,A,41.1775,-74.8958,PA
Delaware Water Gap National Recreation Area,TOTTS,2008,Miscellaneous,B,40.94925,-75.15719,PA
Delaware Water Gap National Recreation Area,BUSHKILL,2008,Miscellaneous,A,41.1144,-74.9772,PA
Delaware Water Gap National Recreation Area,PROTEGE,2008,Equipment Use,A,41.0872,-74.9969,PA
Hopwell Furnace National Historic Site,2001A,2001,Arson,A,40.195893,-75.76634399999999,PA
Hopwell Furnace National Historic Site,2001B,2001,Arson,A,40.195797,-75.7667,PA
Valley Forge National Historic Park,TRAIN,2001,Railroad,A,40.103,-75.462,PA
Valley Forge National Historic Park,BETZ,2001,Arson,A,40.108265,-75.43685699999999,PA
Valley Forge National Historic Park,422,2001,Arson,A,40.111783,-75.456383,PA
Valley Forge National Historic Park,LONERANGER,2005,Miscellaneous,B,40.095183,-75.42961899999999,PA
Valley Forge National Historic Park,JUVENILE,2005,Children,B,40.088729,-75.446475,PA
Valley Forge National Historic Park,SPONTANEOUS,2005,Smoking,B,40.084938,-75.439964,PA
Erie National Wildlife Refuge,SHAFFER RD,1992,Arson,A,41.93333333,-80.0,PA
John Heinz at Tinicum National Wildlife Refuge,TINICUM 5,1992,Arson,B,39.86666667,-75.28333333,PA
Erie National Wildlife Refuge,BOLAND,1995,Equipment Use,C,41.66666667,-79.91666667,PA
John Heinz at Tinicum National Wildlife Refuge,TINICUM1,1996,Miscellaneous,A,39.86666667,-75.28333333,PA
Erie National Wildlife Refuge,W10501 1,1997,Smoking,B,41.61666667,-79.95,PA
Erie National Wildlife Refuge,PLAINVIEW,1998,Debris Burning,B,41.61666667,-79.95,PA
Erie National Wildlife Refuge,SO. ALLEN,1999,Arson,A,41.61666667,-79.95,PA
Erie National Wildlife Refuge,RITCHIE,1999,Arson,B,41.61666667,-79.95,PA
Erie National Wildlife Refuge,NO. ALLEN,1999,Arson,B,41.61666667,-79.95,PA
John Heinz at Tinicum National Wildlife Refuge,TINICUM1,1999,Smoking,C,39.88333333,-75.28333333,PA
Erie National Wildlife Refuge,RITCHE,2001,Miscellaneous,A,41.58861111,-79.97916667,PA
John Heinz at Tinicum National Wildlife Refuge,TINICUM 1,2001,Arson,A,39.88333333,-75.28333333,PA
John Heinz at Tinicum National Wildlife Refuge,TINICUM 2,2001,Arson,A,39.88333333,-75.28333333,PA
John Heinz at Tinicum National Wildlife Refuge,PATNR WF 0105,2005,Miscellaneous,A,39.88,-75.27666667,PA
John Heinz at Tinicum National Wildlife Refuge,TINICUM MARSH 1,2006,Miscellaneous,B,39.885,-75.25416667,PA
Pennsylvania Division of Forest Fire Protection,BEAR TRAP,2006,Arson,F,41.33955001,-77.80898002,PA
Pennsylvania Division of Forest Fire Protection,FIVE MILE FIRE,2006,Arson,E,41.34468998,-77.84825001,PA
Pennsylvania Division of Forest Fire Protection,OKOME ROAD,2006,Arson,E,41.38833998,-77.38804998,PA
Pennsylvania Division of Forest Fire Protection,HAMILTON,2006,Debris Burning,A,40.96222,-75.28554998,PA
Pennsylvania Division of Forest Fire Protection,OVERLOOK RD,2006,Debris Burning,B,40.44028,-78.02945001,PA
Pennsylvania Division of Forest Fire Protection,FORNT MOUNTAIN,2006,Miscellaneous,B,40.58332999,-77.72277999,PA
Pennsylvania Division of Forest Fire Protection,BALD EAGLE,2006,Arson,D,40.84443999,-77.80806001,PA
Pennsylvania Division of Forest Fire Protection,LICK RUN,2006,Equipment Use,E,40.75528,-77.71582998,PA
Pennsylvania Division of Forest Fire Protection,LOLETA ROAD,2006,Debris Burning,B,41.38833998,-79.05667,PA
Pennsylvania Division of Forest Fire Protection,BRUIN,2006,Debris Burning,C,41.07038997,-79.75309999,PA
Pennsylvania Division of Forest Fire Protection,KENNERDELL,2006,Campfire,C,41.27392001,-79.82388997,PA
Pennsylvania Division of Forest Fire Protection,SANDY RIDGE,2006,Arson,E,40.79917001,-78.16913998,PA
Pennsylvania Division of Forest Fire Protection,WEST MOUNTAIN TOWERS,2007,Campfire,C,41.45819,-75.70002,PA
Pennsylvania Division of Forest Fire Protection,HAPPY  ACRES,2007,Debris Burning,D,41.33583,-77.36667,PA
Pennsylvania Division of Forest Fire Protection,BULL RUN,2008,Arson,F,41.53479,-77.42696,PA
Pennsylvania Division of Forest Fire Protection,FAIRHOPE FIRE,2008,Railroad,E,39.82806,-78.76778,PA
Pennsylvania Division of Forest Fire Protection,PLANK ROAD,2008,Debris Burning,C,40.535509999999995,-78.7208,PA
Pennsylvania Division of Forest Fire Protection,CRYSTAL LAKE,2004,Arson,F,41.15639001,-75.36972001,PA
Pennsylvania Division of Forest Fire Protection,MERRICK SPRING,2005,Smoking,D,41.77443998,-77.54221997,PA
Pennsylvania Division of Forest Fire Protection,GREEN MT.,2005,Arson,D,41.04583,-75.87333999,PA
Pennsylvania Division of Forest Fire Protection,PA-PAS-042026,2005,Railroad,E,39.84153001,-78.79138998,PA
Allegheny National Forest,COOK'S FOREST,2001,Smoking,B,41.36666667,-79.23722222,PA
Allegheny National Forest,SPRING,2003,Campfire,C,41.69555556,-79.19055556,PA
Allegheny National Forest,BLUE RIDGE,2005,Debris Burning,B,41.3725,-77.11888889,PA
Appomattox Court House National Historic Park,FIRESTONE,2000,Arson,B,40.93616,-75.18675,PA
Appomattox Court House National Historic Park,WHITE ROCK,2001,Campfire,B,40.12305,-77.10493000000001,PA
Appomattox Court House National Historic Park,LITTLE GAP,2002,Lightning,D,40.80573,-75.53442,PA
Appomattox Court House National Historic Park,ROCKY RIDG,2002,Campfire,B,40.0925,-77.1414,PA
Appomattox Court House National Historic Park,BUENA VISTA,2009,Arson,B,39.725,-77.4969,PA
Appomattox Court House National Historic Park,PA 501 FIRE,2009,Equipment Use,A,40.513436,-76.34025600000001,PA
Pennsylvania Division of Forest Fire Protection,OLD HOMESTEAD,2009,Missing/Undefined,B,41.746389,-77.58694399999999,PA
Pennsylvania Division of Forest Fire Protection,DEERFIELD,2009,Missing/Undefined,B,41.939167,-77.465556,PA
Pennsylvania Division of Forest Fire Protection,NORVELT,2009,Missing/Undefined,B,40.188333,-79.506389,PA
Pennsylvania Division of Forest Fire Protection,BUNKER HILL ROAD,2009,Missing/Undefined,B,39.725278,-79.857222,PA
Pennsylvania Division of Forest Fire Protection,MOSQUITO VALLEY,2009,Missing/Undefined,B,41.160833000000004,-77.073611,PA
Pennsylvania Division of Forest Fire Protection,BAKER'S HOLLOW,2009,Missing/Undefined,B,40.378889,-78.18055600000001,PA
Pennsylvania Division of Forest Fire Protection,PENOBSCOT AND LAUREL RUN,2009,Missing/Undefined,F,41.2,-75.866667,PA
Pennsylvania Division of Forest Fire Protection,WOODRUFF,2009,Missing/Undefined,E,41.75,-79.483333,PA
Pennsylvania Division of Forest Fire Protection,WEST RIM,2009,Missing/Undefined,D,41.62,-77.438333,PA
Pennsylvania Division of Forest Fire Protection,EAST POINT,2009,Missing/Undefined,C,41.622778000000004,-77.449444,PA
Pennsylvania Division of Forest Fire Protection,2 MILER,2009,Missing/Undefined,B,40.7775,-76.283333,PA
Pennsylvania Division of Forest Fire Protection,DOG TOWN,2009,Missing/Undefined,B,40.778333,-78.506111,PA
Pennsylvania Division of Forest Fire Protection,LAUREL RUN,2009,Missing/Undefined,D,41.238611,-75.821389,PA
Allegheny National Forest,PLANK ROAD SCHOOL,2010,Equipment Use,B,41.7080556,-79.27722220000001,PA
Allegheny National Forest,HEARTS CONTENT,2010,Miscellaneous,C,41.7061111,-79.2413889,PA
Allegheny National Forest,409,2010,Debris Burning,B,41.6575,-79.0455556,PA
Allegheny National Forest,STICKNEY,2010,Debris Burning,B,41.976944399999994,-78.8016667,PA
Allegheny National Forest,APRIL,2010,Miscellaneous,B,41.821388899999995,-79.2483333,PA
Allegheny National Forest,437,2010,Miscellaneous,B,41.764444399999995,-79.2066667,PA
Allegheny National Forest,THUNDER,2010,Lightning,A,41.6333333,-79.2975,PA
Allegheny National Forest,SALMON CREEK,2010,Miscellaneous,C,41.5288889,-79.235,PA
Allegheny National Forest,RESERVIOR FIRE,2010,Campfire,B,41.42805560000001,-78.7808333,PA
Allegheny National Forest,YELLOW HAMMER,2010,Miscellaneous,A,41.583611100000006,-79.315,PA
Allegheny National Forest,LOLETA ROAD FIRE,2010,Miscellaneous,A,41.457222200000004,-79.12,PA
Allegheny National Forest,NEEDLE EYE,2010,Campfire,A,41.633055600000006,-79.3080556,PA
Pennsylvania Division of Forest Fire Protection,WHITE OAK,2010,Debris Burning,A,41.04361111,-75.27333333,PA
Pennsylvania Division of Forest Fire Protection,SPRUCE DRIVE,2010,Miscellaneous,C,41.24027778,-74.91083333,PA
Pennsylvania Division of Forest Fire Protection,PINNACLE POINT,2010,Miscellaneous,B,39.84627778,-76.34441667,PA
Pennsylvania Division of Forest Fire Protection,HENSEL FORK,2010,Railroad,C,41.43102778,-77.8235,PA
Pennsylvania Division of Forest Fire Protection,LUCAS SIDE,2010,Campfire,B,41.15475,-77.90161111,PA
Pennsylvania Division of Forest Fire Protection,PINE MOUNTAIN,2010,Campfire,C,40.80486111,-78.23755556,PA
Pennsylvania Division of Forest Fire Protection,ORCUTT CREEK,2010,Debris Burning,A,41.96472222,-76.62861111,PA
Pennsylvania Division of Forest Fire Protection,YELLOW RATTLER,2010,Lightning,D,41.50833333,-76.88555556,PA
Pennsylvania Division of Forest Fire Protection,DOE RUN,2010,Equipment Use,C,40.37647222,-78.02686111,PA
Pennsylvania Division of Forest Fire Protection,STATE GAME LANDS 108,2010,Arson,D,40.65588889,-78.44800000000001,PA
Pennsylvania Division of Forest Fire Protection,SHADES CREEK,2010,Arson,D,41.14809111,-75.65353722,PA
Pennsylvania Division of Forest Fire Protection,DEVIL'S FALLS,2010,Campfire,C,41.27428111,-75.76282944,PA
Pennsylvania Division of Forest Fire Protection,LEHIGH GORGE,2010,Railroad,B,40.88722222,-75.75741667,PA
Pennsylvania Division of Forest Fire Protection,SPRUCE HOLLOW,2010,Campfire,B,40.85036111,-75.53786111,PA
